title,location,description,tags,photoURL
SeMA 벙커,서울 영등포구,지하벙커를 미술전시공간으로 탈바꿈한 서울미래유산,#문화시설#세마벙커#쎄마벙커#여의도미술공간#여의도벙커#여의도지하벙커#역사갤러리,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4de709b4-6a5f-48b5-8abb-98eef30eb83e
키즈돌핀 서대문DMC점,서울 서대문구,올케어를 받을 수 있는 어린이 레슨 전문 수영장,#레포츠#서대문수영장#서대문키즈돌핀#서대문키즈돌핀#수영장#어린이수영장#키즈풀,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=e4edd7f5-e8b0-4acc-bbd1-c8dde0b1fc2c
CJ아지트광흥창,서울 마포구,다양한 시도의 공연이 가능한 음악 전용 창작 스튜디오,#광흥창아지트#마포공연장#마포아지트#문화시설#홍대공연장#홍대라이브클럽#홍대아지트#홍대창작스튜디오,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6fd34b97-30de-4af9-90e7-26ebba081069
웨스트브릿지 라이브홀,서울 마포구,홍대의 프로페셔널 라이브 콘서트 홀,#라이브홀#마포공연장#문화시설#열린문화공간#홍대공연장#홍대라이브홀#홍대웨스트브릿지,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=ab789f7c-8a82-4830-b913-e23d033b4027
구름아래소극장,서울 마포구,아티스트와 관객이 같이 호흡하는 소규모 공연장,#공연장#마포소극장#문화시설#소극장#홍대공연장#홍대구름아래소극장#홍대소극장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c3ae717e-1958-4e81-b524-3539f655fe2f
윤형빈소극장 홍대점,서울 마포구,홍대 공연장에서 즐기는 개그콘서트,#공연#문화시설#소극장#소극장공연#윤형빈#코미디공연#홍대공연#홍대소극장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cd3b02fa-e68d-4b2b-bd3b-b5bfe7d5f398
더클라임 B 홍대점,서울 마포구,다양한 강습으로 선택하여 배울 수 있는 실내 클라이밍장,#더클라임B#더클라임클라이밍짐앤샵#레포츠#실내스포츠#클라이밍#홍대가볼만한곳#홍대더클라임B#홍대클라이밍,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c3f6f292-eee1-4410-8d28-4c5bab7d46ee
제일라아트홀,서울 마포구,다양한 무대 연출과 관람이 가능한 공연장,#공연장#마포공연장#마포아트홀#문화시설#상암동공연장#상암아트홀#상암제일라아트홀#아트홀,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3e334e56-dc45-4365-8319-b56faaa199d4
홍대걷고싶은거리,서울 마포구,댄스와 음악으로 가득한 문화의 거리,#거리#걷고싶은거리#관광지#명소#문화관광명소#문화의거리#버스킹#홍대거리,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=67d1aced-ec6e-43dc-b148-12e10350843d
엑스이스케이프 홍대놀이터점,서울 마포구,다양한 테마로 즐길 수 있는 홍대 방탈출 카페,#관광지#방탈출#방탈출카페#엑스이스케이프#엑스이스케이프홍대놀이터점#테마놀이터#홍대가볼만한곳#홍대방탈출#홍대카페,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8296fe46-090a-4e41-84fa-dab79f466eb8
BM스튜디오,서울 마포구,화보 같은 사진으로 추억을 남길 수 있는 촬영 공간,#가족사진#관광지#사진#우정사진#추억사진#커플사진#홍대BM스튜디오#홍대비엠스튜디오#홍대스튜디오,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=53a87af8-cff0-4bda-9508-e61d343dce4c
홍대반지카페,서울 마포구,반지와 추억을 만들어가는 테마공방,#관광지#반지만들기#반지카페#우정반지#커플링#홍대가볼만한곳#홍대반지,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=75858558-307e-491f-a91f-51d5e320b239
화이트큐브 서울,서울 강남구,화이트톤 인테리어로 그림에 더욱 몰두하게 되는 갤러리,#강남갤러리#강남화이트큐브#갤러리#문화시설#압구정갤러리#압구정전시#전시#화이트큐브,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=6c2fa222-88d1-493f-829a-dabe9d43f4df
금암문화공원,서울 은평구,조선을 빛냈던 할아버지와 손자의 이야기가 있는 공원,#공원#관광지#구파발공원#모래놀이터공원#역사문화#은평역사문화#진광동공원#하마비,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d4507fc8-a5fe-4708-8255-2c0deba1a8a5
TCC아트센터,서울 영등포구,"볼거리, 놀거리, 먹을거리가 있는 복합문화공간",#공연장#문화공간#문화시설#아트센터#영등포공연장#영등포아트홀#옥상정원,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2678ea01-bd8a-4e5c-8abb-d4e72c7ad228
영등포아트홀,서울 영등포구,공연과 전시까지 다양한 행사를 만날 수 있는 복합문화예술공간,#공연장#구민회관#문화시설#복합문화공간#복합문화예술공간#아트홀#영등포공연장#영등포구민회관#콘서트홀,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=08db1caf-e783-46d8-8310-0fe001a65fbe
현대요트 서울지점,서울 서초구,서울의 중심 한강에서 즐길 수 있는 수상 레저,#더리버마리나#레포츠#서울현대요트#수상레저#아이와가볼만한곳#요트#요트체험#이색체험#한강,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b891fab1-8f9b-4cef-9461-c9cd5335e6ef
구세군아트홀,서울 서대문구,장애인을 위한 공간이 많은 착한 공연장,#공연장#구세군빌딩#모두예술극장#문화시설#서대문구세군아트홀#서울공연장#아트홀#예술,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=80c57c29-0a5b-47de-9e65-293696aecece
신촌그래피티벽화터널,서울 서대문구,어두운 토끼굴을 화려한 그래피티로 가득 채운 터널,#관광지#그래피티#도깨비터널#벽화터널#신촌굴다리#신촌그래피티#신촌터널#신촌토끼굴#토끼굴,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=731df04a-55c5-480b-9257-ea109841fa86
더클라임 클라이밍 짐앤샵 서울대점,서울 관악구,관악구에 자리한 클라이밍을 즐길 수 있는 실내 암벽장,#관악더클라임#더클라임서울대점#레포츠#실내암벽등반#실내클라이밍#암벽등반#이색체험#체험#클라이밍,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b5de3b33-d911-40c4-b1cd-d74577e3251e
삼모아트센터,서울 관악구,클래식 음악을 중점으로 공연하는 공연장,#공연장#관악공연장#관악삼모아트센터#관악클래식공연장#문화시설#신림공연장#아트센터#클래식#클래식공연장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=d010223f-5136-497c-9258-c2ffd9b3c17e
쑥고개,서울 관악구,퓨전 음식을 즐길 수 있는 젊은 감성의 음식점,#관악맛집#관악술집#관악쑥고개#관악요리주점#맛집#술집#식당#양식#음식#음식점#퓨전음식,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=1c1ca4ea-bf58-4b34-a1fa-7bbdb72d4e49
남태령고개,서울 관악구,정조가 수원으로 행차할 때 쉬어갔던 고개,#걷기좋은곳#관광지#관악산#관악산둘레길#남태령#둘레길#여우고개,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=3db65930-effd-44e1-a4bb-891a76e44244
오션차일드 발산센터,서울 강서구,어린이들이 수영과 동계 스포츠를 즐길 수 있는 곳,#레포츠#마곡오션차일드#수영장#스포츠#아이스링크#어린이수영장#오션차일드발산,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=93cfb5c5-6590-45cd-8b66-aac1d69c3e42
봉제산공원,서울 강서구,마음과 건강을 치유할 수 있는 공원,#공원#관광지#봉제산#산책로#생태체험#서울공원#아이와가볼만한곳#자연체험,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=93de30c8-f759-4b51-bfd1-a2afeffa86ca
플레이스콤마,서울 강서구,자연을 학습할 수 있는 도심 속 농장,#관광지#도시농장#서울농장#서울캠핑장#자연체험#체험농장#캠핑장#팜크닉,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=10ef9dfd-064a-48ea-97de-7558cc2f9505
청담도로공원,서울 강남구,올림픽대로 가운데 있는 운전자들을 위한 공원,#공원#관광지#도로공원#서울공원#올림픽대로#올림픽대로공원#휴식,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9f9d5be9-0613-4364-ac0e-b89a86b637ec
카페 마나랑,서울 송파구,커피를 마시며 책을 읽고 LP를 청음할 수 있는 복합문화공간,#LP카페#가볼래터#서울#여행구독#음식#재즈#카페,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=173520e0-854b-4ff6-b730-aa7545db18f1
SeMA 백남준기념관,서울 종로구,세계적인 현대 예술가 백남준을 기억하는 곳,#SeMA백남준기념관#기념관#문화시설#백남준기념관#서울시립미술관#전시#종로SeMA백남준기념관,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=2aec2395-1453-4a5a-8864-90743264fe17
팝콘D스퀘어,서울 용산구,"문화, 예술의 놀라운 체험의 복합 문화 공간",#공연#문화시설#아이파크몰#용산아이파크몰#용산팝콘D스퀘어#용산팝콘디스퀘어#전시#팝콘디스퀘어,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=639f367c-b9da-4002-a19a-9de9528aa9a9
그라운드시소 명동,서울 중구,롯데백화점 본점에서 즐기는 미디어아트 전시,#롯데에비뉴엘전시관#모네영상#문화시설#미디어아트#미디어아트전시#알퐁스무하#전시,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=38b0847e-b654-49e6-ae1c-0b24bcbf6a36
관악아트홀,서울 관악구,큰 규모의 공연장과 갤러리를 포함한 복합문화공간,#공연#공연장#관악공연장#문화#문화시설#신림공연장#아트홀#전시,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=4adb8f5c-7d82-454a-a4d6-d4e0ac368743
관악산자연공원,서울 관악구,시민들이 즐겨 찾는 휴식처인 도시자연공원,#공원#관광지#관악산#생태공원#서울공원#자연공원#자연체험#자연환경,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=b417a0bd-f646-497c-b250-61078b4a51b0
슈피겐홀,서울 강남구,슈피겐코리아가 운영하는 행사를 위한 공연장,#강남공연장#강남슈피겐홀#공연#공연장#문화시설#세미나실#쇼케이스장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=706f1587-a2b6-4849-84ed-c509ecf5138c
일지아트홀,서울 강남구,"스타들과 만나는 팬미팅, 쇼케이스, 콘서트 오픈 스튜디오",#강남공연장#강남아트홀#강남일지아트홀#강남일지아트홀#공연장#문화시설#아트홀,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=a3e962d5-4d85-4c8e-b9fe-7de7fcecb84d
돈까스의집,서울 송파구,옛날스타일 추억의 돈가스 전문점,#돈까스의집#삼전역맛집#서울전통돈가스맛집#송파돈가스의집#음식#잠실돈가스맛집,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=cfad5231-362f-4e80-ba90-0054faba7cd1
잇쇼우,서울 강남구,일본 정통 사누끼 우동과 돈가스가 맛있는 집,#맛집#선릉역맛집#선릉잇쇼우#우동맛집#음식#음식점#일식#자가제면,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fbff9653-e019-4b64-9935-a7bc6ec6f159
유니플렉스,서울 종로구,건물 전체 공연장을 갖추고 있는 대학로 복합공연장,#공연장#대학로#대학로공연#대학로공연장#대학로유니플렉스#문화시설#복합공연장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=85be0cb2-77e3-4890-b065-d63e0c339146
대학로티오엠,서울 종로구,"공연과 공연 아카데미를 동시에, 복합공연장",#공연#공연장#대학로TOM#대학로공연장#대학로티오엠#문화시설#연극아카데미#청소년#티오엠,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=db2e6e47-fe7d-4fa8-932a-78123d027497
봄날아트홀,서울 종로구,출연진과 호흡하며 공연을 즐길 수 있는 대학로 소극장,#공연#공연장#대학로#대학로공연장#대학로아트홀#문화시설#소극장#아트홀#혜화소극장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=c4086740-0bd7-471c-be03-ca127fe9c660
콘텐츠박스,서울 종로구,관객과 함께 숨을 쉬는 대학로 소극장,#공연#대학로#대학로공연#대학로소극장#대학로연극#대학로콘텐츠박스#문화시설#소극장#연극,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9d17ba9d-394d-4f36-a901-e6a60f5ad071
예스24스테이지,서울 종로구,"공연예술, 문화의 중심 대학로의 공연장",#공연장#극장#대학로#대학로공연장#대학로극장#대학로자유극장#문화시설#예스이십사공연장#혜화역공연장,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=5fc36910-6a50-4406-af41-a6296ac2f708
동자아트홀,서울 용산구,서울역 지하철에서 접근이 편한 공연전시장,#KDB생명타워공연장#공연#공연장#문화시설#서울역공연장#아트홀#용산구공연장#용산아트홀,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8d497847-5068-4e64-8b2f-b3a0ed517ebc
김세중미술관,서울 용산구,김세중의 정신을 이어받아 사회를 향해 열려있는 미술관,#김세중#문화시설#미술관#사립미술관#예술#용산구미술관#조각가김세중,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8f43a0b6-a2ee-4356-8629-71c867166f26
구찌가옥,서울 용산구,한국의 정취와 이태원의 감성이 담긴 구찌 스토어,#구찌#구찌이태원#쇼핑#오스테리아서울#이태원구찌#이태원플래그쉽스토어#플래그쉽스토어,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=85ed7e89-ba24-487e-98d9-549b4f365207
디앤디파트먼트 서울,서울 용산구,한국다운 롱 라이프 디자인을 소개하는 상점,#공예품#롱라이프디자인#리사이클#리사이클상품#생활용품#서울디앤디파트먼트#쇼핑#용산생활용품,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=51d380dd-9933-4d03-9db3-69f650f1f9fd
디올성수,서울 성동구,유럽 정원을 보는 듯한 외관의 디올 콘셉트 스토어,#디올#디올스토어#성수동디올#성수동카페#성수디올#성수핫플#쇼핑#크리스찬디올#크리스찬디올성수점,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=22baaa9f-14c8-4a4f-9040-0486e42f4518
유중아트센터,서울 서초구,다양한 예술 활동을 통해 문화를 선도하는 복합문화공간,#다원예술전문공간#문화공간#문화시설#복합문화공간#서울가볼만한곳#서초아트센터#아트센터,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=35a1765a-d13a-4f5a-9d53-3c3af2dd393c
영산양재홀,서울 서초구,클래식과 국악을 아우르며 예술 발전에 기여하는 곳,#공연#공연장#국악#국악공연#문화시설#서울가볼만한곳#서울공연장#음악회,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=da124fa8-a732-450d-a973-fff666a0f502
SCC홀,서울 서초구,음악 공연과 강연회가 가능한 다목적 복층 공연장,#공연장#독주회공연장#문화시설#서초SCC홀#서초공연장#서초콘서트홀#콘서트홀,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=0dd4b995-5554-4221-b585-7d8cc7943f7a
국립국악원 예악당,서울 서초구,음악과 노래와 춤을 볼 수 있는 국악 전용 공연장,#공연장#국립국악원공연장#국악공연#국악공연장#문화#문화시설#예악당,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=83d9c366-dad6-4783-9a6d-38da68eda4c8
한생연 실험누리과학관,서울 강남구,국내 최초의 실험 수행 전문과학관,#과학#과학관#과학실험#과학체험#누리과학관#문화시설#실험과학관#실험누리과학관#한생연과학관#한생연실험누리과학관,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=8044ce08-1183-4cd5-9492-865577643928
세일아트홀,서울 강남구,사람과 문화 예술이 만나는 소통의 공간,#강남공연장#강남아트홀#공연#공연장#문화#문화생활#문화시설#서울아트홀#아트홀#클래식공연,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=db204ec7-a851-41a2-ad9b-a1bbbbd2db64
SAC아트홀,서울 강남구,삼성동 코엑스 앞에 위치한 최신의 복합문화 공연장,#강남아트홀#공연장#문화#문화생활#문화시설#문화행사#삼성동아트홀#아트홀,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=f0f24838-671c-4236-9e73-b1a9e66cbade
KT&G상상마당 대치아트홀,서울 강남구,아티스트와 관객 모두에게 최상의 환경을 제공하는 공연장,#KT&G상상마당#강남공연장#강남아트홀#공연장#대치아트홀#문화시설#상상마당#아트홀,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=298add80-9a2d-4456-b409-d1b6bc411c45
오월호텔,서울 강남구,호캉스하기 좋은 넓은 객실을 가진 분위기 좋은 호텔,#감성호텔#강남호캉스#숙박#역삼역호텔#호캉스#호텔,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=9bb41ce6-69af-4b1f-8838-45425bfbf15d
호텔스타프리미어 역삼,서울 강남구,역삼역 인근 넓고 편안한 객실을 보유한 호텔,#강남호텔#숙박#스타프리미어호텔#역삼역호텔#역삼호텔스타프리미어#호텔,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=fd116653-f317-4327-ab20-52f4aa099daa
호텔디아티스트,서울 강남구,역삼역 근처에 있는 디자인이 뛰어난 편안한 호텔,#강남모텔#강남숙박#강남숙소#서울숙박#서울숙소#숙박#숙소#역삼모텔,https://cdn.visitkorea.or.kr/img/call?cmd=VIEW&id=96b62937-1a37-43b9-94ff-2a2692e5deed
